NAME,SAEPOVRTALL_RATE,Location,Latitude,Longitude
Wayne County,21.9,"35.35655,-77.973865",35.35655,-77.973865
Wilkes County,24.5,"36.202858,-81.251883",36.202858,-81.251883
Wilson County,24.7,"35.69255,-77.88246",35.69255,-77.88246
Yadkin County,17.2,"36.20236,-80.677079",36.20236,-80.677079
Yancey County,20.3,"35.888897,-82.345189",35.888897,-82.345189
Adams County,10.4,"46.059459,-102.51791",46.059459,-102.51791
Barnes County,10.6,"46.926176,-98.122234",46.926176,-98.122234
Benson County,27.6,"48.088634,-99.464844",48.088634,-99.464844
Billings County,9,"47.056031,-103.390612",47.056031,-103.390612
Bottineau County,10.4,"48.782073,-100.748634",48.782073,-100.748634
Bowman County,8.5,"46.094546,-103.556038",46.094546,-103.556038
Burke County,8.8,"48.770438,-102.463369",48.770438,-102.463369
Burleigh County,9.1,"47.044855,-100.504968",47.044855,-100.504968
Cass County,12.4,"47.071168,-97.121558",47.071168,-97.121558
Cavalier County,9.3,"48.810375,-98.478111",48.810375,-98.478111
Dickey County,10.4,"46.126529,-98.45544",46.126529,-98.45544
Divide County,9.4,"48.805615,-103.582951",48.805615,-103.582951
Dunn County,10.8,"47.212163,-102.72602",47.212163,-102.72602
Eddy County,11.2,"47.696396,-98.887182",47.696396,-98.887182
Emmons County,12.8,"46.2061318,-100.29530390000002",46.2061318,-100.29530390000002
Foster County,8.1,"47.499197,-98.874618",47.499197,-98.874618
Golden Valley County,12.2,"47.007703,-103.791415",47.007703,-103.791415
Grand Forks County,14.2,"48.003782,-97.359452",48.003782,-97.359452
Grant County,19.2,"46.395111,-101.553556",46.395111,-101.553556
Griggs County,9.7,"47.387666,-98.255429",47.387666,-98.255429
Hettinger County,10.9,"46.377199,-102.455701",46.377199,-102.455701
Kidder County,14.2,"46.876631,-99.750686",46.876631,-99.750686
LaMoure County,10.3,"46.428498,-98.545795",46.428498,-98.545795
Logan County,13.1,"46.505673,-99.52702",46.505673,-99.52702
McHenry County,13.5,"48.381467,-100.700841",48.381467,-100.700841
McIntosh County,13.9,"46.054323,-99.376592",46.054323,-99.376592
McKenzie County,12.5,"47.771418,-103.41225",47.771418,-103.41225
McLean County,10.8,"47.618508,-101.131122",47.618508,-101.131122
Mercer County,7.8,"47.385292,-101.862878",47.385292,-101.862878
Morton County,9.8,"46.668387,-101.162174",46.668387,-101.162174
Mountrail County,13.7,"48.216986,-102.326433",48.216986,-102.326433
Nelson County,10.5,"47.951951,-98.12599",47.951951,-98.12599
Oliver County,11.5,"47.121792,-101.342985",47.121792,-101.342985
Pembina County,8.7,"48.719994,-97.448796",48.719994,-97.448796
Pierce County,12.1,"48.037944,-100.057533",48.037944,-100.057533
Ramsey County,12.5,"48.307602,-98.728719",48.307602,-98.728719
Ransom County,8.6,"46.493766,-97.625792",46.493766,-97.625792
Renville County,8.4,"48.858226,-101.63343",48.858226,-101.63343
Richland County,10.7,"46.154678,-96.895866",46.154678,-96.895866
Rolette County,38.2,"48.698152,-99.879117",48.698152,-99.879117
Sargent County,7.5,"46.10892,-97.615242",46.10892,-97.615242
Sheridan County,16.4,"47.539197,-100.284402",47.539197,-100.284402
Sioux County,34.5,"46.0512,-101.117539",46.0512,-101.117539
Slope County,11,"46.41294,-103.502101",46.41294,-103.502101
Stark County,10.2,"46.825,-102.655473",46.825,-102.655473
Steele County,8.2,"47.427227,-97.688456",47.427227,-97.688456
Stutsman County,11.8,"46.939184,-98.990914",46.939184,-98.990914
Towner County,10.2,"48.748597,-99.27611",48.748597,-99.27611
Traill County,9.9,"47.463678,-97.125637",47.463678,-97.125637
Walsh County,11.2,"48.377787,-97.752887",48.377787,-97.752887
Ward County,9.8,"48.214745,-101.580526",48.214745,-101.580526
Wells County,10.9,"47.521713,-99.575184",47.521713,-99.575184
Williams County,8.1,"48.432044,-103.292395",48.432044,-103.292395
Adams County,22.5,"38.890782,-83.50702",38.890782,-83.50702
Allen County,19.2,"40.769946,-84.143514",40.769946,-84.143514
Ashland County,13.1,"40.943559,-82.301773",40.943559,-82.301773
Ashtabula County,20.3,"41.939698,-80.721442",41.939698,-80.721442
Athens County,35,"39.303031,-82.12784",39.303031,-82.12784
Auglaize County,9.9,"40.578156,-84.354205",40.578156,-84.354205
Belmont County,15.7,"40.032585,-80.89865",40.032585,-80.89865
Brown County,15.6,"38.909209,-83.847302",38.909209,-83.847302
Butler County,13.9,"39.440463,-84.522219",39.440463,-84.522219
Carroll County,16.4,"40.532833,-81.075466",40.532833,-81.075466
Champaign County,14,"40.102582,-83.804868",40.102582,-83.804868
Clark County,19.1,"39.891209,-83.677393",39.891209,-83.677393
Clermont County,10.9,"39.092845,-84.185712",39.092845,-84.185712
Clinton County,15.7,"39.406743,-83.847302",39.406743,-83.847302
Columbiana County,17.1,"40.790258,-80.76578",40.790258,-80.76578
Coshocton County,17,"40.273582,-81.953482",40.273582,-81.953482
Crawford County,17.3,"40.826807,-82.993161",40.826807,-82.993161
Cuyahoga County,18.8,"41.433923,-81.67582",41.433923,-81.67582
Darke County,12.9,"40.105657,-84.689749",40.105657,-84.689749
Defiance County,11.7,"41.349173,-84.480261",41.349173,-84.480261
Delaware County,4.5,"40.30331,-83.036138",40.30331,-83.036138
Erie County,12.8,"41.434988,-82.475276",41.434988,-82.475276
Fairfield County,11.3,"39.830506,-82.648344",39.830506,-82.648344
Fayette County,18,"39.591981,-83.464355",39.591981,-83.464355
Franklin County,18.8,"40.015475,-82.993161",40.015475,-82.993161
Fulton County,9.8,"41.571934,-84.143514",41.571934,-84.143514
Gallia County,21.2,"38.861925,-82.345189",38.861925,-82.345189
Geauga County,8,"41.464152,-81.207816",41.464152,-81.207816
Greene County,15.6,"39.697399,-83.889706",39.697399,-83.889706
Guernsey County,19.4,"40.073113,-81.427898",40.073113,-81.427898
Hamilton County,18.5,"39.235545,-84.564147",39.235545,-84.564147
Hancock County,13.3,"41.027313,-83.677393",41.027313,-83.677393
Hardin County,19.8,"40.704961,-83.677393",40.704961,-83.677393
Harrison County,17.4,"40.334048,-81.119608",40.334048,-81.119608
Henry County,10.4,"41.36599,-84.016742",41.36599,-84.016742
Highland County,21.5,"39.222861,-83.50702",39.222861,-83.50702
Hocking County,17.3,"39.490936,-82.475276",39.490936,-82.475276
Holmes County,15.3,"40.554093,-81.909826",40.554093,-81.909826
Huron County,14.6,"41.126669,-82.648344",41.126669,-82.648344
Jackson County,20.4,"39.006038,-82.648344",39.006038,-82.648344
Jefferson County,16.8,"40.387172,-80.76578",40.387172,-80.76578
Knox County,14.5,"40.459564,-82.301773",40.459564,-82.301773
Lake County,10.2,"41.711267,-81.245585",41.711267,-81.245585
Lawrence County,18.9,"38.623269,-82.518584",38.623269,-82.518584
Licking County,13,"40.14609,-82.475276",40.14609,-82.475276
Logan County,13.6,"40.389968,-83.847302",40.389968,-83.847302
Lorain County,15.3,"41.411688,-82.12784",41.411688,-82.12784
Lucas County,23.3,"41.689439,-83.378939",41.689439,-83.378939
Madison County,11.8,"39.915499,-83.378939",39.915499,-83.378939
Mahoning County,17.7,"40.987175,-80.721442",40.987175,-80.721442
Marion County,18.4,"40.551865,-83.122007",40.551865,-83.122007
Medina County,8.9,"41.080133,-81.953482",41.080133,-81.953482
Meigs County,22.4,"39.087431,-81.997111",39.087431,-81.997111
Mercer County,9.1,"40.594055,-84.689749",40.594055,-84.689749
Miami County,13.9,"40.081473,-84.185712",40.081473,-84.185712
Monroe County,16.8,"39.719904,-81.075466",39.719904,-81.075466
Montgomery County,18.3,"39.762003,-84.354205",39.762003,-84.354205
Morgan County,20.9,"39.652191,-81.822436",39.652191,-81.822436
Morrow County,13.7,"40.530375,-82.800799",40.530375,-82.800799
Muskingum County,18.9,"39.947839,-81.953482",39.947839,-81.953482
Noble County,18.1,"39.746564,-81.427898",39.746564,-81.427898
Ottawa County,10.9,"41.626844,-82.993161",41.626844,-82.993161
Paulding County,13.8,"41.078388,-84.689749",41.078388,-84.689749
Perry County,17.7,"39.764135,-82.25833",39.764135,-82.25833
Pickaway County,14.9,"39.687828,-82.993161",39.687828,-82.993161
Pike County,22.7,"39.071347,-83.036138",39.071347,-83.036138
Portage County,15.8,"41.188757,-81.251883",41.188757,-81.251883
Preble County,11.6,"39.777825,-84.689749",39.777825,-84.689749
Putnam County,6.4,"41.054076,-84.185712",41.054076,-84.185712
Richland County,17.2,"40.756672,-82.518584",40.756672,-82.518584
Ross County,19.4,"39.358425,-82.993161",39.358425,-82.993161
Sandusky County,14.2,"41.355909,-83.122007",41.355909,-83.122007
Scioto County,26.1,"38.861065,-82.993161",38.861065,-82.993161
Seneca County,16.6,"41.158518,-83.1649",41.158518,-83.1649
Shelby County,11.5,"40.368934,-84.22788",40.368934,-84.22788
Stark County,16.3,"40.868468,-81.251883",40.868468,-81.251883
Summit County,16.5,"41.091899,-81.559643",41.091899,-81.559643
Trumbull County,16.5,"41.306498,-80.721442",41.306498,-80.721442
Tuscarawas County,14.5,"40.397897,-81.427898",40.397897,-81.427898
Union County,7.5,"40.361638,-83.336188",40.361638,-83.336188
Van Wert County,10.5,"40.871234,-84.564147",40.871234,-84.564147
Vinton County,23.5,"39.28756,-82.518584",39.28756,-82.518584
Warren County,6.9,"39.424142,-84.185712",39.424142,-84.185712
Washington County,14.8,"39.46264,-81.471839",39.46264,-81.471839
Wayne County,13.7,"40.75886,-81.953482",40.75886,-81.953482
Williams County,12.5,"41.55076,-84.522219",41.55076,-84.522219
Wood County,13.9,"41.347846,-83.677393",41.347846,-83.677393
Wyandot County,9.5,"40.847149,-83.336188",40.847149,-83.336188
Adair County,22.2,"35.912731,-94.645035",35.912731,-94.645035
Alfalfa County,18.3,"36.743592,-98.396494",36.743592,-98.396494
Atoka County,24,"34.45099,-95.983258",34.45099,-95.983258
Beaver County,11.2,"36.744019,-100.529611",36.744019,-100.529611
Beckham County,16.7,"35.268727,-99.634135",35.268727,-99.634135
Blaine County,19.3,"35.882549,-98.396494",35.882549,-98.396494
Bryan County,20.9,"33.902127,-96.322607",33.902127,-96.322607
Caddo County,20.4,"35.10556,-98.308844",35.10556,-98.308844
Canadian County,8.3,"35.559378,-98.046518",35.559378,-98.046518
Carter County,16.2,"34.199625,-97.351656",34.199625,-97.351656
Cherokee County,24.6,"35.899473,-94.976654",35.899473,-94.976654
Choctaw County,28.1,"33.985147,-95.519739",33.985147,-95.519739
Cimarron County,17.8,"36.793634,-102.621621",36.793634,-102.621621
Cleveland County,13.3,"35.254964,-97.351656",35.254964,-97.351656
Coal County,22.9,"34.568577,-96.280086",34.568577,-96.280086
Comanche County,17.6,"34.661278,-98.396494",34.661278,-98.396494
Cotton County,18,"34.309094,-98.396494",34.309094,-98.396494
Craig County,20.3,"36.757191,-95.143207",36.757191,-95.143207
Creek County,17,"35.836249,-96.322607",35.836249,-96.322607
Custer County,17.6,"35.671082,-98.924534",35.671082,-98.924534
Delaware County,20.9,"36.426314,-94.810595",36.426314,-94.810595
Dewey County,12.6,"36.017265,-98.924534",36.017265,-98.924534
Ellis County,12.8,"36.292007,-99.812494",36.292007,-99.812494
Garfield County,15.3,"36.436139,-97.87216",36.436139,-97.87216
Garvin County,18.2,"34.728906,-97.351656",34.728906,-97.351656
Grady County,13.8,"35.047266,-97.87216",35.047266,-97.87216
Grant County,13.3,"36.79093,-97.698227",36.79093,-97.698227
Greer County,23.8,"34.933865,-99.456155",34.933865,-99.456155
Harmon County,28,"34.730511,-99.812494",34.730511,-99.812494
Harper County,11.8,"36.820376,-99.634135",36.820376,-99.634135
Haskell County,20.2,"35.239383,-95.101522",35.239383,-95.101522
Hughes County,25.1,"35.138028,-96.322607",35.138028,-96.322607
Jackson County,18.7,"34.583458,-99.456155",34.583458,-99.456155
Jefferson County,21.6,"34.167295,-97.87216",34.167295,-97.87216
Johnston County,17.4,"34.285512,-96.621061",34.285512,-96.621061
Kay County,18.1,"36.823448,-97.179026",36.823448,-97.179026
Kingfisher County,11.5,"35.918147,-97.87216",35.918147,-97.87216
Kiowa County,21,"34.974254,-98.924534",34.974254,-98.924534
Latimer County,19.2,"34.835035,-95.31025",34.835035,-95.31025
Le Flore County,20.4,"34.862204,-94.645035",34.862204,-94.645035
Lincoln County,17.9,"35.634265,-96.8351",35.634265,-96.8351
Logan County,14.4,"35.940462,-97.524724",35.940462,-97.524724
Love County,16.4,"33.985839,-97.222142",33.985839,-97.222142
Major County,12.1,"36.347967,-98.528161",36.347967,-98.528161
Marshall County,17.7,"34.010335,-96.792235",34.010335,-96.792235
Mayes County,18.5,"36.232243,-95.31025",36.232243,-95.31025
McClain County,14,"35.028232,-97.481416",35.028232,-97.481416
McCurtain County,30.9,"34.148171,-94.810595",34.148171,-94.810595
McIntosh County,24.5,"35.346615,-95.645795",35.346615,-95.645795
Murray County,15.3,"34.438327,-97.049844",34.438327,-97.049844
Muskogee County,24.1,"35.71112,-95.31025",35.71112,-95.31025
Noble County,14.2,"36.479903,-97.179026",36.479903,-97.179026
Nowata County,16.9,"36.734439,-95.645795",36.734439,-95.645795
Okfuskee County,24.7,"35.487887,-96.322607",35.487887,-96.322607
Oklahoma County,19.2,"35.603832,-97.351656",35.603832,-97.351656
Okmulgee County,23.6,"35.679587,-95.983258",35.679587,-95.983258
Osage County,18.2,"36.618937,-96.237595",36.618937,-96.237595
Ottawa County,20.7,"36.771079,-94.810595",36.771079,-94.810595
Pawnee County,16.2,"36.291834,-96.706591",36.291834,-96.706591
Payne County,23.4,"36.144999,-97.006839",36.144999,-97.006839
Pittsburg County,17.4,"34.987928,-95.814288",34.987928,-95.814288
Pontotoc County,18.2,"34.768504,-96.663812",34.768504,-96.663812
Pottawatomie County,18.5,"35.275439,-97.006839",35.275439,-97.006839
Pushmataha County,26.4,"34.482038,-95.31025",34.482038,-95.31025
Roger Mills County,13.2,"35.616176,-99.634135",35.616176,-99.634135
Rogers County,10.1,"36.389807,-95.645795",36.389807,-95.645795
Seminole County,21.3,"35.119752,-96.663812",35.119752,-96.663812
Sequoyah County,20.8,"35.515532,-94.769159",35.515532,-94.769159
Stephens County,15.3,"34.520347,-97.87216",34.520347,-97.87216
Texas County,14.4,"36.830132,-101.433915",36.830132,-101.433915
Tillman County,22.7,"34.447835,-98.924534",34.447835,-98.924534
Tulsa County,15,"36.159347,-95.940971",36.159347,-95.940971
Wagoner County,12.8,"35.91924,-95.519739",35.91924,-95.519739
Washington County,15.6,"36.677098,-95.940971",36.677098,-95.940971
Washita County,14.2,"35.323403,-98.924534",35.323403,-98.924534
Woods County,18.8,"36.718186,-98.748117",36.718186,-98.748117
Woodward County,13.7,"36.413792,-99.367308",36.413792,-99.367308
Baker County,20,"44.76523,-117.67692",44.76523,-117.67692
Benton County,21.8,"44.628169,-123.387388",44.628169,-123.387388
Clackamas County,11,"45.202386,-122.118895",45.202386,-122.118895
Clatsop County,18.6,"46.02108,-123.765304",46.02108,-123.765304
Columbia County,12.3,"45.91971,-123.035723",45.91971,-123.035723
Coos County,19.8,"43.242897,-124.105737",43.242897,-124.105737
Crook County,18.6,"44.097813,-120.096365",44.097813,-120.096365
Curry County,17.9,"42.54405,-124.278176",42.54405,-124.278176
Deschutes County,13.8,"43.83251,-121.261654",43.83251,-121.261654
Douglas County,18.1,"43.126069,-123.249236",43.126069,-123.249236
Gilliam County,11.8,"45.456561,-120.180202",45.456561,-120.180202
Grant County,17.2,"44.438408,-118.891733",44.438408,-118.891733
Harney County,18.6,"43.142323,-119.011631",43.142323,-119.011631
Hood River County,14.7,"45.560548,-121.63788",45.560548,-121.63788
Jackson County,19.7,"42.334535,-122.764658",42.334535,-122.764658
Jefferson County,20.7,"44.667332,-121.178579",44.667332,-121.178579
Josephine County,20.8,"42.344757,-123.456874",42.344757,-123.456874
Klamath County,23,"42.695277,-121.614213",42.695277,-121.614213
Lake County,20.6,"42.698634,-120.565768",42.698634,-120.565768
Lane County,21.1,"43.961009,-122.661823",43.961009,-122.661823
Lincoln County,16.3,"44.609549,-123.942359",44.609549,-123.942359
Linn County,19.2,"44.409977,-122.53401",44.409977,-122.53401
Malheur County,24.5,"43.21716,-117.579189",43.21716,-117.579189
Marion County,20.5,"44.844639,-122.592741",44.844639,-122.592741
Morrow County,16.1,"45.451412,-119.624392",45.451412,-119.624392
Multnomah County,19.4,"45.514566,-122.586321",45.514566,-122.586321
Polk County,14.1,"44.926653,-123.491926",44.926653,-123.491926
Sherman County,15,"45.412201,-120.753042",45.412201,-120.753042
Tillamook County,16.2,"45.529348,-123.705237",45.529348,-123.705237
Umatilla County,17.7,"45.775042,-118.760645",45.775042,-118.760645
Union County,15.8,"45.233412,-118.041063",45.233412,-118.041063
Wallowa County,16,"45.592984,-116.971799",45.592984,-116.971799
Wasco County,17.1,"45.060005,-121.237512",45.060005,-121.237512
Washington County,12.6,"45.546962,-123.138602",45.546962,-123.138602
Wheeler County,20.1,"44.665977,-120.082962",44.665977,-120.082962
Yamhill County,14.1,"45.177198,-123.23953",45.177198,-123.23953
Adams County,8.7,"39.852242,-77.286488",39.852242,-77.286488
Allegheny County,13.4,"40.445081,-80.008775",40.445081,-80.008775
Armstrong County,13.2,"40.879052,-79.470389",40.879052,-79.470389
Beaver County,12.3,"40.636781,-80.365865",40.636781,-80.365865
Bedford County,12.7,"39.986955,-78.566085",39.986955,-78.566085
Berks County,13.5,"40.345157,-75.992765",40.345157,-75.992765
Blair County,14.6,"40.453132,-78.384223",40.453132,-78.384223
Bradford County,14.6,"41.83625,-76.548823",41.83625,-76.548823
Bucks County,6.6,"40.410796,-75.247906",40.410796,-75.247906
Butler County,8.9,"40.911524,-79.829674",40.911524,-79.829674
Cambria County,14.4,"40.489423,-78.747621",40.489423,-78.747621
Cameron County,14.5,"41.426156,-78.156443",41.426156,-78.156443
Carbon County,12,"40.901975,-75.667356",40.901975,-75.667356
